00	iodargírios
infirmar	infirmem
infirmar	infirmemo
infirmar	infirmemos
infirmar	infirmes
infirmar	infirmo
infirmar	infirmou
infirmativo	infirmativa
infirmativo	infirmativas
infirmativo	infirmativos
infirmidade	infirmidades
infixação	infixações
infixar	infixa
infixar	infixá
infixar	infixada
infixar	infixadas
infixar	infixado
infixar	infixados
infixar	infixai
infixar	infixais
infixar	infixam
infixar	infixamo
infixar	infixámo
infixar	infixamos
infixar	infixámos
infixar	infixando
infixar	infixara
infixar	infixará
infixar	infixaram
infixar	infixáramo
infixar	infixáramos
infixar	infixarão
infixar	infixaras
infixar	infixarás
infixar	infixarde
infixar	infixardes
infixar	infixare
infixar	infixarei
infixar	infixárei
infixar	infixareis
infixar	infixáreis
infixar	infixarem
infixar	infixaremos
infixar	infixares
infixar	infixaria
infixar	infixariam
infixar	infixaríamos
infixar	infixarias
infixar	infixaríeis
infixar	infixarmo
infixar	infixarmos
infixar	infixas
infixar	infixasse
infixar	infixásseis
infixar	infixassem
infixar	infixássemos
infixar	infixasses
infixar	infixaste
infixar	infixastes
infixar	infixava
infixar	infixavam
infixar	infixávamo
infixar	infixávamos
infixar	infixavas
infixar	infixávei
infixar	infixáveis
infixar	infixe
infixar	infixei
infixar	infixeis
infixar	infixem
infixar	infixemo
infixar	infixemos
infixar	infixes
infixar	infixo
infixar	infixou
infixidez	infixidezes
infixo	infixos
inflação	inflações
inflaccionável	inflaccionáveis
inflacionado	inflacionada
inflacionado	inflacionadas
inflacionado	inflacionadíssima
inflacionado	inflacionadíssimas
inflacionado	inflacionadíssimo
inflacionado	inflacionadíssimos
inflacionado	inflacionados
inflacionar	inflaciona
inflacionar	inflacioná
inflacionar	inflacionada
inflacionar	inflacionadas
inflacionar	inflacionado
inflacionar	inflacionados
inflacionar	inflacionai
inflacionar	inflacionais
inflacionar	inflacionam
inflacionar	inflacionamo
inflacionar	inflacionámo
inflacionar	inflacionamos
inflacionar	inflacionámos
inflacionar	inflacionando
inflacionar	inflacionara
inflacionar	inflacionará
inflacionar	inflacionaram
inflacionar	inflacionáramo
inflacionar	inflacionáramos
inflacionar	inflacionarão
inflacionar	inflacionaras
inflacionar	inflacionarás
inflacionar	inflacionarde
inflacionar	inflacionardes
inflacionar	inflacionare
inflacionar	inflacionarei
inflacionar	inflacionárei
inflacionar	inflacionareis
inflacionar	inflacionáreis
inflacionar	inflacionarem
inflacionar	inflacionaremos
inflacionar	inflacionares
inflacionar	inflacionaria
inflacionar	inflacionariam
inflacionar	inflacionaríamos
inflacionar	inflacionarias
inflacionar	inflacionaríeis
inflacionar	inflacionarmo
inflacionar	inflacionarmos
inflacionar	inflacionas
inflacionar	inflacionasse
inflacionar	inflacionásseis
inflacionar	inflacionassem
inflacionar	inflacionássemos
inflacionar	inflacionasses
inflacionar	inflacionaste
inflacionar	inflacionastes
inflacionar	inflacionava
inflacionar	inflacionavam
inflacionar	inflacionávamo
inflacionar	inflacionávamos
inflacionar	inflacionavas
inflacionar	inflacionávei
inflacionar	inflacionáveis
inflacionar	inflacione
inflacionar	inflacionei
inflacionar	inflacioneis
inflacionar	inflacionem
inflacionar	inflacionemo
inflacionar	inflacionemos
inflacionar	inflaciones
inflacionar	inflaciono
inflacionar	inflacionou
inflacionismo	inflacionismos
inflacionista	inflacionistas
inflado	inflada
inflado	infladas
inflado	inflados
inflamabilidade	inflamabilidades
inflamação	inflamações
inflamado	inflamada
inflamado	inflamadas
inflamado	inflamadíssima
inflamado	inflamadíssimas
inflamado	inflamadíssimo
inflamado	inflamadíssimos
inflamado	inflamados
inflamador	inflamadora
inflamador	inflamadoras
inflamador	inflamadores
inflamar	inflama
inflamar	inflamá
inflamar	inflamada
inflamar	inflamadas
inflamar	inflamado
inflamar	inflamados
inflamar	inflamai
inflamar	inflamais
inflamar	inflamam
inflamar	inflamamo
inflamar	inflamámo
inflamar	inflamamos
inflamar	inflamámos
inflamar	inflamando
inflamar	inflamara
inflamar	inflamará
inflamar	inflamaram
inflamar	inflamáramo
inflamar	inflamáramos
inflamar	inflamarão
inflamar	inflamaras
inflamar	inflamarás
inflamar	inflamarde
inflamar	inflamardes
inflamar	inflamare
inflamar	inflamarei
inflamar	inflamárei
inflamar	inflamareis
inflamar	inflamáreis
inflamar	inflamarem
inflamar	inflamaremos
inflamar	inflamares
inflamar	inflamaria
inflamar	inflamariam
inflamar	inflamaríamos
inflamar	inflamarias
inflamar	inflamaríeis
inflamar	inflamarmo
inflamar	inflamarmos
inflamar	inflamas
inflamar	inflamasse
inflamar	inflamásseis
inflamar	inflamassem
inflamar	inflamássemos
inflamar	inflamasses
inflamar	inflamaste
inflamar	inflamastes
inflamar	inflamava
inflamar	inflamavam
inflamar	inflamávamo
inflamar	inflamávamos
inflamar	inflamavas
inflamar	inflamávei
inflamar	inflamáveis
inflamar	inflame
inflamar	inflamei
inflamar	inflameis
inflamar	inflamem
inflamar	inflamemo
inflamar	inflamemos
inflamar	inflames
inflamar	inflamo
inflamar	inflamou
inflamativo	inflamativa
inflamativo	inflamativas
inflamativo	inflamativos
inflamatório	inflamatória
inflamatório	inflamatórias
inflamatório	inflamatórios
inflamável	inflamáveis
inflar	infla
inflar	inflá
inflar	inflada
inflar	infladas
inflar	inflado
inflar	inflados
inflar	inflai
inflar	inflais
inflar	inflam
inflar	inflamo
inflar	inflámo
inflar	inflamos
inflar	inflámos
inflar	inflando
inflar	inflara
inflar	inflará
inflar	inflaram
inflar	infláramo
inflar	infláramos
inflar	inflarão
inflar	inflaras
inflar	inflarás
inflar	inflarde
inflar	inflardes
inflar	inflare
inflar	inflarei
inflar	inflárei
inflar	inflareis
inflar	infláreis
inflar	inflarem
inflar	inflaremos
inflar	inflares
inflar	inflaria
inflar	inflariam
inflar	inflaríamos
inflar	inflarias
inflar	inflaríeis
inflar	inflarmo
inflar	inflarmos
inflar	inflas
inflar	inflasse
inflar	inflásseis
inflar	inflassem
inflar	inflássemos
inflar	inflasses
inflar	inflaste
inflar	inflastes
inflar	inflava
inflar	inflavam
inflar	inflávamo
inflar	inflávamos
inflar	inflavas
inflar	inflávei
inflar	infláveis
inflar	infle
inflar	inflei
inflar	infleis
inflar	inflem
inflar	inflemo
inflar	inflemos
inflar	infles
inflar	inflo
inflar	inflou
inflatório	inflatória
inflatório	inflatórias
inflatório	inflatórios
inflável	infláveis
inflectido	inflectida
inflectido	inflectidas
inflectido	inflectidos
inflectir	inflecte
inflectir	inflectem
inflectir	inflectes
inflectir	inflecti
inflectir	inflectia
inflectir	inflectiam
inflectir	inflectíamo
inflectir	inflectíamos
inflectir	inflectias
inflectir	inflectida
inflectir	inflectidas
inflectir	inflectido
inflectir	inflectidos
inflectir	inflectíei
inflectir	inflectíeis
inflectir	inflectimo
inflectir	inflectimos
inflectir	inflectindo
inflectir	inflectira
inflectir	inflectirá
inflectir	inflectiram
inflectir	inflectíramo
inflectir	inflectíramos
inflectir	inflectirão
inflectir	inflectiras
inflectir	inflectirás
inflectir	inflectirde
inflectir	inflectirdes
inflectir	inflectire
inflectir	inflectirei
inflectir	inflectírei
inflectir	inflectireis
inflectir	inflectíreis
inflectir	inflectirem
inflectir	inflectiremos
inflectir	inflectires
inflectir	inflectiria
inflectir	inflectiriam
inflectir	inflectiríamos
inflectir	inflectirias
inflectir	inflectiríeis
inflectir	inflectirmo
inflectir	inflectirmos
inflectir	inflectis
inflectir	inflectisse
inflectir	inflectísseis
inflectir	inflectissem
inflectir	inflectíssemos
inflectir	inflectisses
inflectir	inflectiste
inflectir	inflectistes
inflectir	inflectiu
inflectir	inflicta
inflectir	inflictais
inflectir	inflictam
inflectir	inflictamo
inflectir	inflictamos
inflectir	inflictas
inflectir	inflicto
inflexão	inflexões
inflexibilidade	inflexibilidades
inflexível	inflexíveis
inflexivo	inflexiva
inflexivo	inflexivas
inflexivo	inflexivos
inflexo	inflexa
inflexo	inflexas
inflexo	inflexos
infliacção	infliacções
infligido	infligida
infligido	infligidas
infligido	infligidos
infligir	inflige
infligir	infligem
infligir	infliges
infligir	infligi
infligir	infligia
infligir	infligiam
infligir	infligíamo
infligir	infligíamos
infligir	infligias
infligir	infligida
infligir	infligidas
infligir	infligido
infligir	infligidos
infligir	infligíei
infligir	infligíeis
infligir	infligimo
infligir	infligimos
infligir	infligindo
infligir	infligira
infligir	infligirá
infligir	infligiram
infligir	infligíramo
infligir	infligíramos
infligir	infligirão
infligir	infligiras
infligir	infligirás
infligir	infligirde
infligir	infligirdes
infligir	infligire
infligir	infligirei
infligir	infligírei
infligir	infligireis
infligir	infligíreis
infligir	infligirem
infligir	infligiremos
infligir	infligires
infligir	infligiria
infligir	infligiriam
infligir	infligiríamos
infligir	infligirias
infligir	infligiríeis
infligir	infligirmo
infligir	infligirmos
infligir	infligis
infligir	infligisse
infligir	infligísseis
infligir	infligissem
infligir	infligíssemos
infligir	infligisses
infligir	infligiste
infligir	infligistes
infligir	infligiu
infligir	inflija
infligir	inflijais
infligir	inflijam
infligir	inflijamo
infligir	inflijamos
infligir	inflijas
infligir	inflijo
infligível	infligíveis
inflorescência	inflorescências
inflorescente	inflorescentes
influença	influenças
influência	influências
influenciação	influenciações
influenciado	influenciada
influenciado	influenciadas
influenciado	influenciados
influenciar	influencia
influenciar	influenciá
influenciar	influenciada
influenciar	influenciadas
influenciar	influenciado
influenciar	influenciados
influenciar	influenciai
influenciar	influenciais
influenciar	influenciam
influenciar	influenciamo
influenciar	influenciámo
influenciar	influenciamos
influenciar	influenciámos
influenciar	influenciando
influenciar	influenciara
influenciar	influenciará
influenciar	influenciaram
influenciar	influenciáramo
influenciar	influenciáramos
influenciar	influenciarão
influenciar	influenciaras
influenciar	influenciarás
influenciar	influenciarde
influenciar	influenciardes
influenciar	influenciare
influenciar	influenciarei
influenciar	influenciárei
influenciar	influenciareis
influenciar	influenciáreis
influenciar	influenciarem
influenciar	influenciaremos
influenciar	influenciares
influenciar	influenciaria
influenciar	influenciariam
influenciar	influenciaríamos
influenciar	influenciarias
influenciar	influenciaríeis
influenciar	influenciarmo
influenciar	influenciarmos
influenciar	influencias
influenciar	influenciasse
influenciar	influenciásseis
influenciar	influenciassem
influenciar	influenciássemos
influenciar	influenciasses
influenciar	influenciaste
influenciar	influenciastes
influenciar	influenciava
influenciar	influenciavam
influenciar	influenciávamo
influenciar	influenciávamos
influenciar	influenciavas
influenciar	influenciávei
influenciar	influenciáveis
influenciar	influencie
influenciar	influenciei
influenciar	influencieis
influenciar	influenciem
influenciar	influenciemo
influenciar	influenciemos
influenciar	influencies
influenciar	influencio
influenciar	influenciou
influenciável	influenciáveis
influente	influentes
influenza	influenzas
influição	influições
influidor	influidora
influidor	influidoras
influidor	influidores
influir	influa
influir	influais
influir	influam
influir	influamo
influir	influamos
influir	influas
influir	influem
influir	influi
influir	influí
influir	influía
influir	influíam
influir	influíamo
influir	influíamos
influir	influías
influir	influída
influir	influídas
influir	influído
influir	influídos
influir	influíeis
influir	influímo
influir	influímos
influir	influindo
influir	influirá
influir	influíra
influir	influíram
influir	influíramo
influir	influíramos
influir	influirão
influir	influirás
influir	influíras
influir	influirdes
influir	influirei
influir	influireis
influir	influíreis
influir	influírem
influir	influiremos
influir	influíres
influir	influiria
influir	influiriam
influir	influiríamos
influir	influirias
influir	influiríeis
influir	influirmo
influir	influirmos
influir	influis
influir	influís
influir	influísse
influir	influísseis
influir	influíssem
influir	influíssemos
influir	influísses
influir	influíste
influir	influístes
influir	influiu
influir	influo
influxado	influxada
influxado	influxadas
influxado	influxados
influxo	influxos
infografia	infografias
infográfico	infográfica
infográfico	infográficas
infográfico	infográficos
informação	informações
informado	informada
informado	informadas
informado	informadíssima
informado	informadíssimas
informado	informadíssimo
informado	informadíssimos
informado	informados
informador	informadora
informador	informadoras
informador	informadores
informal	informais
informalidade	informalidades
informante	informantes
informar	informa
informar	informá
informar	informada
informar	informadas
informar	informado
informar	informados
informar	informai
informar	informais
informar	informam
informar	informamo
informar	informámo
informar	informamos
informar	informámos
informar	informando
informar	informara
informar	informará
informar	informaram
informar	informáramo
informar	informáramos
informar	informarão
informar	informaras
informar	informarás
informar	informarde
informar	informardes
informar	informare
informar	informarei
informar	informárei
informar	informareis
informar	informáreis
informar	informarem
informar	informaremos
informar	informares
informar	informaria
informar	informariam
informar	informaríamos
informar	informarias
informar	informaríeis
informar	informarmo
informar	informarmos
informar	informas
informar	informasse
informar	informásseis
informar	informassem
informar	informássemos
informar	informasses
informar	informaste
informar	informastes
